id,name,age,gender,university,faculty,year,rent_total,expected_rent,district,latitude,longitude,has_pets,smoker,max_commute_min
S1234,Luz Peña,22,F,UPC,Administración,2,1489,744,Surco,-12.157103,-76.986484,False,True,54
S1235,Diana Díaz,23,F,UCS,Ciencias,5,821,410,La Molina,-12.064523,-76.932582,False,False,50
S1236,Víctor Paredes,24,M,PUCP,Derecho,4,991,496,Surco,-12.143999,-76.992068,False,True,50
S1237,Eduardo Tello,21,M,USIL,Arte,2,1337,668,La Molina,-12.07259,-76.917489,False,True,39
S1238,Miranda Campos,20,F,UPC,Ciencias,3,1104,552,Comas,-12.008842,-77.07204,False,False,38
S1239,Gustavo Morales,22,M,PUCP,Informática,2,1420,710,Los Olivos,-11.970333,-77.060577,True,False,21
S1240,Enrique Gómez,25,M,USIL,Arte,1,1587,794,Miraflores,-12.119913,-77.028444,False,False,28
S1241,Sergio Alvarado,20,M,UTP,Derecho,4,1211,606,San Isidro,-12.096079,-77.040982,False,True,33
S1242,Carlos Valdez,22,M,UTP,Diseño,5,1316,658,La Molina,-12.074359,-76.923435,True,False,42
S1243,Jessica Ruiz,18,F,USIL,Ingeniería,1,1135,568,Miraflores,-12.130771,-77.033829,False,True,28
S1244,Rosa Rojas,24,F,PUCP,Arquitectura,5,1253,626,Los Olivos,-11.966427,-77.062638,True,True,56
S1245,Elías Romero,21,M,UL,Ingeniería,3,1096,548,Los Olivos,-11.970669,-77.073931,True,True,39
S1246,Carla Cabrera,18,F,UNMSM,Psicología,1,965,482,Magdalena,-12.083504,-77.078344,False,False,52
S1247,Gabriel Molina,20,M,UNMSM,Diseño,4,1187,594,San Miguel,-12.049451,-77.07705,False,False,40
S1248,Carla Sánchez,19,F,UPC,Medicina,5,879,440,La Molina,-12.063355,-76.924943,True,False,47
S1249,Cristian Torres,25,M,UTP,Informática,4,1487,744,Magdalena,-12.098086,-77.074907,False,False,32
S1250,Luz Carrasco,18,F,USIL,Arte,5,1118,559,San Isidro,-12.101503,-77.04568,False,False,28
S1251,Rocío Peña,20,F,USIL,Medicina,5,818,409,San Isidro,-12.098717,-77.040976,True,True,60
S1252,Renato Espinoza,21,M,UPC,Diseño,5,1015,508,San Isidro,-12.086778,-77.040687,True,True,21
S1253,Elsa Huamán,19,F,UL,Medicina,1,962,481,Miraflores,-12.11859,-77.017805,True,False,42
S1254,Araceli Montoya,19,F,PUCP,Ciencias,5,833,416,San Miguel,-12.062356,-77.080218,False,False,48
S1255,Elsa Cruz,22,F,UCS,Ingeniería,5,1487,744,San Miguel,-12.064209,-77.095084,True,True,23
S1256,Mario Díaz,19,M,UCS,Arte,4,1236,618,Surco,-12.14659,-76.995532,True,True,31
S1257,Brenda Herrera,20,F,PUCP,Medicina,4,1102,551,La Molina,-12.070307,-76.919834,False,False,58
S1258,Carlos Ortega,25,M,UTP,Diseño,4,1094,547,San Miguel,-12.055917,-77.076854,True,False,49
S1259,Carlos Ramos,25,M,UNMSM,Diseño,3,858,429,Surco,-12.142668,-76.999118,True,False,25
S1260,Pablo Chávez,23,M,UPC,Psicología,3,1425,712,San Miguel,-12.054909,-77.095859,False,False,52
S1261,Ricardo Zamora,20,M,UAP,Medicina,5,893,446,Miraflores,-12.11896,-77.018999,True,True,26
S1262,Antonio Salazar,25,M,UNMSM,Psicología,2,1396,698,Los Olivos,-11.970853,-77.075451,True,False,60
S1263,Claudia Arroyo,22,F,UNMSM,Psicología,4,936,468,San Miguel,-12.05576,-77.094332,True,True,51
S1264,Marco Valdez,18,M,UPC,Arquitectura,5,869,434,Miraflores,-12.122005,-77.032602,True,True,22
S1265,Gabriela Pérez,18,F,USIL,Ingeniería,2,1410,705,San Miguel,-12.050291,-77.078528,True,False,59
S1266,Adrián Zamora,20,M,UCS,Ingeniería,3,1077,538,Los Olivos,-11.969764,-77.067091,False,False,37
S1267,Mónica Romero,22,F,PUCP,Administración,4,1174,587,Magdalena,-12.082382,-77.062575,True,False,42
S1268,Miguel Lozano,25,M,UL,Ciencias,3,1417,708,Los Olivos,-11.978938,-77.062996,False,False,29
S1269,Héctor Mendoza,22,M,UNI,Medicina,5,1125,562,Surco,-12.145565,-76.9861,False,True,35
S1270,José Chávez,19,M,UTP,Arquitectura,1,1511,756,Los Olivos,-11.966461,-77.067388,False,False,49
S1271,Renato Zamora,25,M,UNMSM,Arquitectura,1,965,482,Surco,-12.144832,-76.995385,False,True,34
S1272,Jorge Espinoza,18,M,UCS,Administración,1,1517,758,Magdalena,-12.087441,-77.063451,False,False,27
S1273,Eduardo Salazar,25,M,UCS,Arte,3,1226,613,San Miguel,-12.049434,-77.089838,False,True,21
S1274,Víctor Alvarado,24,M,UNI,Economía,3,1231,616,Comas,-12.004155,-77.074066,True,False,48
S1275,Diego Romero,22,M,UCS,Economía,1,838,419,Miraflores,-12.126478,-77.036726,True,True,38
S1276,Raúl Ramírez,23,M,UTP,Administración,5,1509,754,Surco,-12.143935,-76.99084,False,False,43
S1277,Jorge Luna,20,M,PUCP,Diseño,2,1109,554,Magdalena,-12.093999,-77.066855,False,True,24
S1278,Patricia Rojas,25,F,UNI,Psicología,3,1177,588,San Miguel,-12.047028,-77.081287,True,False,34
S1279,Araceli Rojas,23,F,UL,Diseño,4,1146,573,San Isidro,-12.092334,-77.031766,True,True,47
S1280,Héctor Molina,18,M,USIL,Ingeniería,1,1028,514,Los Olivos,-11.961937,-77.066314,False,False,26
S1281,Tatiana Huamán,19,F,UL,Arquitectura,2,1189,594,Miraflores,-12.129166,-77.028711,False,True,59
S1282,Miranda Herrera,19,F,UTP,Diseño,4,1295,648,Magdalena,-12.087229,-77.067112,True,True,34
S1283,Lorena Sánchez,23,F,UCS,Derecho,3,1217,608,Comas,-11.990895,-77.067033,True,True,25
S1284,Natalia Bravo,18,F,PUCP,Informática,4,1390,695,Magdalena,-12.087366,-77.068872,True,True,42
S1285,Valeria Bravo,18,F,UL,Informática,3,1157,578,San Isidro,-12.094186,-77.040024,False,False,58
S1286,Sergio Ruiz,19,M,UCS,Administración,4,1269,634,Magdalena,-12.094544,-77.077929,True,True,24
S1287,Diego Chávez,22,M,UL,Medicina,4,1582,791,Los Olivos,-11.979724,-77.077662,False,False,44
S1288,Oscar Silva,19,M,UNMSM,Psicología,5,916,458,Los Olivos,-11.962154,-77.069527,False,True,23
S1289,Gustavo Díaz,18,M,UCS,Ciencias,5,1120,560,Miraflores,-12.123816,-77.028591,False,False,58
S1290,Fernando Carrasco,22,M,PUCP,Psicología,1,1493,746,San Isidro,-12.092479,-77.031854,False,False,47
S1291,Noelia Lozano,22,F,UNMSM,Ingeniería,5,832,416,San Isidro,-12.08887,-77.02753,False,False,51
S1292,Raúl Ramírez,25,M,UL,Diseño,2,1107,554,Comas,-11.99677,-77.065967,False,False,32
S1293,Adrián Ramos,20,M,PUCP,Arquitectura,5,801,400,Surco,-12.153678,-76.999553,False,False,26
S1294,Fernando Pérez,23,M,UL,Derecho,5,1490,745,San Miguel,-12.057489,-77.09259,False,True,23
S1295,Sheltty Pérez,19,F,UNI,Administración,3,947,474,Surco,-12.154335,-76.989564,False,True,23
S1296,Jorge Ruiz,22,M,UNI,Diseño,5,1561,780,Surco,-12.156909,-76.982949,True,False,33
S1297,Rocío Ramos,18,F,PUCP,Diseño,3,1100,550,Comas,-11.998416,-77.060291,True,False,57
S1298,Rocío Zamora,23,F,UL,Administración,2,1354,677,Los Olivos,-11.961914,-77.079358,True,True,59
S1299,Jimena Morales,21,F,PUCP,Arquitectura,3,1105,552,San Miguel,-12.047825,-77.090915,True,True,20
S1300,Marisol Rojas,23,F,PUCP,Informática,1,1456,728,La Molina,-12.074487,-76.919078,True,True,48
S1301,Flor Ruiz,18,F,UNI,Ciencias,5,1510,755,Miraflores,-12.12598,-77.035409,False,False,35
S1302,Pamela Tello,24,F,UTP,Medicina,5,1446,723,Comas,-11.996778,-77.061638,False,True,28
S1303,Elsa Morales,23,F,UTP,Arquitectura,1,1600,800,Magdalena,-12.09829,-77.068421,True,True,54
S1304,Vanessa Yáñez,24,F,UTP,Medicina,4,1223,612,Los Olivos,-11.975414,-77.07449,True,False,36
S1305,Gabriel Valdez,23,M,PUCP,Informática,4,1195,598,Surco,-12.148328,-76.991792,False,True,43
S1306,Araceli Quispe,25,F,UAP,Ingeniería,3,1558,779,San Isidro,-12.096177,-77.035495,False,True,37
S1307,Elsa Espinoza,19,F,UL,Ingeniería,3,1401,700,San Isidro,-12.104146,-77.036573,False,True,31
S1308,Alejandro Aguilar,20,M,UNMSM,Informática,1,1175,588,Magdalena,-12.093728,-77.079274,True,False,42
S1309,Luz Gómez,24,F,UNMSM,Medicina,1,934,467,San Isidro,-12.096402,-77.039165,False,False,31
S1310,Araceli Herrera,23,F,UL,Derecho,1,1142,571,Comas,-12.006861,-77.070321,True,False,26
S1311,Adrián Quispe,25,M,UTP,Arte,4,1409,704,San Miguel,-12.050461,-77.092952,True,True,31
S1312,Víctor Gómez,23,M,USIL,Administración,5,1578,789,San Isidro,-12.103503,-77.030804,True,False,28
S1313,Adrián Fernández,20,M,USIL,Administración,4,900,450,Magdalena,-12.088919,-77.067989,True,False,27
S1314,Sofía Ibarra,19,F,UPC,Medicina,2,1460,730,Miraflores,-12.128093,-77.030673,True,True,20
S1315,Fernando Paredes,19,M,UNMSM,Arquitectura,2,1225,612,Surco,-12.148817,-76.983834,False,False,58
S1316,Paola Montoya,24,F,UNI,Economía,4,835,418,Miraflores,-12.125553,-77.034599,False,True,40
S1317,Héctor Herrera,25,M,USIL,Ciencias,3,1323,662,San Miguel,-12.050777,-77.083718,False,False,40
S1318,Diana Fernández,22,F,UTP,Derecho,4,1248,624,La Molina,-12.072725,-76.931235,False,True,56
S1319,Carlos Mendoza,19,M,USIL,Economía,2,1225,612,La Molina,-12.05894,-76.925563,False,True,55
S1320,Manuel Mendoza,24,M,UCS,Arte,4,1105,552,Magdalena,-12.080412,-77.076815,True,False,35
S1321,Brenda Flores,18,F,UTP,Economía,2,950,475,San Isidro,-12.093936,-77.026712,True,True,47
S1322,Manuel Pérez,23,M,PUCP,Informática,3,1052,526,Surco,-12.150055,-76.999326,False,False,54
S1323,Enrique Cabrera,22,M,UNI,Diseño,1,814,407,Miraflores,-12.128702,-77.028719,True,False,56
S1324,Adrián Herrera,20,M,UCS,Diseño,3,893,446,Magdalena,-12.081777,-77.061312,False,True,48
S1325,Valeria Montoya,19,F,UNI,Ingeniería,1,1207,604,Magdalena,-12.090342,-77.074124,False,True,42
S1326,Rocío Díaz,18,F,UNI,Derecho,4,944,472,La Molina,-12.061808,-76.920905,True,True,34
S1327,Adriana Ibarra,24,F,UPC,Ciencias,4,1034,517,San Isidro,-12.101517,-77.043167,False,True,24
S1328,Sergio Mendoza,21,M,UPC,Economía,2,1460,730,Los Olivos,-11.974702,-77.060788,True,False,24
S1329,Cristian Reyes,24,M,UAP,Administración,2,1514,757,San Miguel,-12.064894,-77.084369,True,True,38
S1330,Nicolás Rojas,18,M,UL,Ciencias,5,1058,529,La Molina,-12.057791,-76.934795,True,False,35
S1331,Martín Yáñez,18,M,UNMSM,Administración,5,1481,740,La Molina,-12.056123,-76.927709,True,True,41
S1332,Rodrigo Campos,18,M,UTP,Informática,5,863,432,Surco,-12.156831,-76.997976,False,False,28
S1333,Jorge Delgado,21,M,UPC,Medicina,5,829,414,San Isidro,-12.088344,-77.039683,False,True,25
S1334,Verónica Silva,23,F,UNI,Medicina,2,1147,574,Comas,-11.997649,-77.070261,True,True,45
S1335,Carmen Vargas,25,F,UTP,Diseño,4,1075,538,Surco,-12.15474,-76.986879,True,False,36
S1336,Gabriel Gómez,18,M,USIL,Derecho,3,1169,584,Comas,-11.989682,-77.071319,False,False,39
S1337,Tania León,20,F,UPC,Diseño,3,1528,764,Los Olivos,-11.972903,-77.07126,False,True,30
S1338,Pablo Cruz,20,M,UPC,Psicología,1,1362,681,Comas,-12.005964,-77.065938,True,True,26
S1339,Jessica Mejía,25,F,UPC,Ingeniería,4,1429,714,San Isidro,-12.08757,-77.033392,True,True,45
S1340,Raúl Ruiz,24,M,UL,Arte,2,1598,799,La Molina,-12.062663,-76.924231,False,False,27
S1341,Rocío Díaz,22,F,UNMSM,Arquitectura,4,1212,606,Los Olivos,-11.97446,-77.063231,False,True,33
S1342,Martín Campos,22,M,PUCP,Economía,5,1574,787,La Molina,-12.066262,-76.926683,False,False,40
S1343,Pablo Carrasco,19,M,UL,Diseño,1,1413,706,Los Olivos,-11.979432,-77.066503,False,False,36
S1344,Paola Valdez,23,F,USIL,Arquitectura,2,1417,708,Comas,-11.999864,-77.071082,False,False,21
S1345,Julio Fernández,25,M,UPC,Arte,3,1045,522,Los Olivos,-11.97909,-77.077262,True,True,39
S1346,Pamela Díaz,19,F,UAP,Arte,4,818,409,San Isidro,-12.101908,-77.037825,False,False,27
S1347,Juan Paredes,19,M,UNI,Ciencias,1,1005,502,Surco,-12.14811,-76.989996,True,False,20
S1348,Sofía Chávez,19,F,UNI,Arquitectura,4,1048,524,San Miguel,-12.05753,-77.094859,False,False,33
S1349,José Peña,20,M,UAP,Medicina,1,1224,612,Magdalena,-12.088054,-77.068726,False,True,42
S1350,Julio Lozano,24,M,UTP,Informática,5,963,482,Miraflores,-12.129574,-77.02252,False,True,31
S1351,Mónica Cruz,24,F,UNMSM,Arquitectura,5,1104,552,Magdalena,-12.087828,-77.061336,False,False,44
S1352,Marco García,19,M,UL,Economía,4,1316,658,Magdalena,-12.089225,-77.068521,False,False,52
S1353,Flor Chávez,21,F,PUCP,Medicina,5,1459,730,San Miguel,-12.061992,-77.082663,False,True,23
S1354,Carla Morales,18,F,PUCP,Arquitectura,5,807,404,Comas,-12.008594,-77.079168,False,False,36
S1355,Oscar Ramírez,20,M,UL,Arquitectura,4,919,460,Comas,-11.994493,-77.078354,True,False,44
S1356,Miranda Silva,23,F,USIL,Economía,4,822,411,Comas,-12.003729,-77.078536,False,True,23
S1357,Oscar Sánchez,22,M,UNI,Informática,4,1390,695,Comas,-11.992145,-77.063622,True,False,60
S1358,Mario Ramírez,22,M,UPC,Psicología,1,970,485,Surco,-12.1423,-76.999118,True,True,55
S1359,Martín Castillo,20,M,UL,Administración,5,814,407,San Miguel,-12.064055,-77.086765,False,True,33
S1360,Daniel Molina,22,M,UAP,Administración,4,1059,530,San Isidro,-12.088909,-77.027291,False,False,43
S1361,Elías Ramos,20,M,PUCP,Informática,2,1189,594,La Molina,-12.059325,-76.926074,False,True,56
S1362,Luz Ramos,23,F,USIL,Ciencias,2,912,456,La Molina,-12.061026,-76.916782,True,False,59
S1363,Cristian Silva,21,M,USIL,Ciencias,4,903,452,Magdalena,-12.083506,-77.070153,False,True,56
S1364,Elsa Flores,23,F,UNMSM,Arte,4,1059,530,Surco,-12.145572,-76.980871,True,False,34
S1365,Marco Luna,24,M,UPC,Medicina,3,1443,722,Miraflores,-12.127841,-77.030007,False,False,50
S1366,Renato Ruiz,25,M,UAP,Arquitectura,1,1507,754,San Miguel,-12.060084,-77.083555,False,True,24
S1367,Marisol Tello,23,F,UAP,Arte,1,1099,550,Surco,-12.159456,-76.993754,True,True,33
S1368,Aler Bravo,18,M,UNI,Economía,4,1186,593,San Isidro,-12.097941,-77.027239,True,True,60
S1369,Jessica Fernández,25,F,UNI,Administración,1,1372,686,Los Olivos,-11.977709,-77.064918,False,False,36
S1370,Claudia Montoya,24,F,UL,Derecho,4,1130,565,La Molina,-12.06351,-76.928115,False,False,49
S1371,Carla Chávez,22,F,UL,Ingeniería,2,1593,796,San Miguel,-12.050798,-77.092854,True,False,21
S1372,Araceli Díaz,24,F,UPC,Economía,3,1312,656,Magdalena,-12.095471,-77.072884,False,False,23
S1373,Sheltty Ramos,24,F,UCS,Ciencias,5,1397,698,La Molina,-12.070091,-76.931374,True,True,56
S1374,Verónica Reyes,20,F,PUCP,Economía,4,1096,548,San Isidro,-12.099558,-77.032042,True,True,34
S1375,Luz Montoya,21,F,UNI,Ciencias,5,1345,672,Surco,-12.154355,-76.986252,True,False,43
S1376,Jimena Torres,24,F,UL,Derecho,4,875,438,Los Olivos,-11.969224,-77.062195,True,False,38
S1377,Julio Quispe,22,M,UPC,Administración,5,1270,635,Magdalena,-12.097687,-77.073843,False,True,33
S1378,Raúl Carrasco,22,M,UL,Ingeniería,3,1107,554,Los Olivos,-11.97585,-77.071897,True,False,35
S1379,Gustavo Fernández,20,M,UNI,Derecho,3,1010,505,Miraflores,-12.129909,-77.036808,False,True,55
S1380,Oscar Zamora,22,M,USIL,Derecho,4,1036,518,Magdalena,-12.082191,-77.063209,False,True,59
S1381,Alberto Yáñez,22,M,UL,Psicología,1,931,466,Magdalena,-12.094707,-77.062961,True,True,50
S1382,Luz Fernández,20,F,UCS,Ciencias,4,1104,552,Surco,-12.14818,-76.982628,False,False,43
S1383,Patricia Yáñez,25,F,UPC,Psicología,3,1373,686,Magdalena,-12.087323,-77.064075,False,True,49
S1384,Adriana Bravo,23,F,PUCP,Informática,1,1356,678,Miraflores,-12.126954,-77.021974,False,False,31
S1385,Héctor Luna,23,M,UAP,Psicología,5,1343,672,Miraflores,-12.118053,-77.022482,False,True,50
S1386,Araceli Pérez,25,F,UNI,Ciencias,1,871,436,San Isidro,-12.101862,-77.027915,False,True,39
S1387,Valeria Chávez,24,F,UL,Derecho,4,1454,727,San Miguel,-12.048299,-77.092268,False,True,50
S1388,Elsa Díaz,25,F,UAP,Derecho,5,1442,721,Los Olivos,-11.979203,-77.07119,False,False,45
S1389,Víctor Silva,22,M,UNI,Administración,4,864,432,Comas,-11.992301,-77.063489,False,False,31
S1390,Ana Bravo,25,F,USIL,Arte,2,952,476,Magdalena,-12.090071,-77.079001,False,False,52
S1391,Brenda Ramos,20,F,UTP,Arquitectura,3,1406,703,Magdalena,-12.09509,-77.077416,True,True,44
S1392,Jessica Peña,21,F,UNI,Ciencias,2,818,409,Surco,-12.147635,-76.996124,False,True,43
S1393,Adrián Paredes,23,M,UTP,Ciencias,5,1396,698,Magdalena,-12.089511,-77.078227,False,False,42
S1394,Elsa Cabrera,19,F,UAP,Ingeniería,4,1307,654,Los Olivos,-11.971237,-77.076542,False,False,55
S1395,Aler Salazar,24,M,UCS,Psicología,3,1350,675,Magdalena,-12.085822,-77.066071,False,True,28
S1396,Cristian Mejía,25,M,UCS,Arquitectura,2,1080,540,Surco,-12.15687,-76.996774,True,True,53
S1397,Melissa Zamora,18,F,UPC,Derecho,2,1590,795,La Molina,-12.055958,-76.919836,True,True,27
S1398,Esteban Paredes,23,M,PUCP,Ingeniería,2,1100,550,Magdalena,-12.081249,-77.078588,True,True,27
S1399,Eduardo Cruz,25,M,UAP,Diseño,1,1067,534,Surco,-12.143487,-76.983061,True,False,54
S1400,Adrián Ramos,24,M,UNMSM,Arte,5,1459,730,San Miguel,-12.048359,-77.096239,True,False,47
S1401,Natalia Mendoza,23,F,UPC,Arte,2,1082,541,Comas,-11.998034,-77.074857,True,True,29
S1402,Gabriel Palomino,21,M,UAP,Arquitectura,4,1046,523,Los Olivos,-11.970516,-77.067719,False,True,44
S1403,Mario Zamora,19,M,UPC,Ciencias,5,975,488,San Miguel,-12.062357,-77.093476,False,True,40
S1404,Camila Delgado,21,F,UL,Administración,5,1154,577,Magdalena,-12.081812,-77.076191,False,True,59
S1405,Cristian Ramírez,23,M,USIL,Ingeniería,4,950,475,Los Olivos,-11.960844,-77.065091,True,False,21
S1406,Elena Pérez,18,F,UTP,Ciencias,2,1038,519,San Isidro,-12.100916,-77.046116,False,True,46
S1407,Sheltty Aguilar,24,F,UAP,Arte,4,911,456,La Molina,-12.073699,-76.923249,False,True,34
S1408,Daniela Chávez,19,F,UNI,Medicina,3,1154,577,Miraflores,-12.129958,-77.031422,False,True,27
S1409,Rodrigo Romero,20,M,UNI,Medicina,5,1117,558,San Miguel,-12.063691,-77.083637,False,True,34
S1410,Rocío Lozano,24,F,UTP,Economía,4,1193,596,Miraflores,-12.127532,-77.029958,True,True,36
S1411,Carlos Torres,25,M,UAP,Derecho,2,943,472,La Molina,-12.068665,-76.926295,False,True,45
S1412,Víctor Tello,18,M,UNMSM,Ingeniería,4,800,400,La Molina,-12.070258,-76.920563,False,True,48
S1413,Sebastián Castillo,21,M,UPC,Psicología,5,1105,552,Miraflores,-12.123241,-77.017536,False,False,50
S1414,Andrea García,18,F,USIL,Diseño,4,1153,576,Miraflores,-12.127292,-77.03223,False,True,39
S1415,Sofía Cruz,25,F,UAP,Ingeniería,3,1398,699,San Miguel,-12.060895,-77.096515,True,True,30
S1416,Verónica Tello,23,F,PUCP,Psicología,5,1362,681,Surco,-12.157758,-76.996409,False,True,27
S1417,Daniel Bravo,24,M,USIL,Derecho,3,1354,677,Magdalena,-12.086229,-77.077736,False,True,56
S1418,Antonio Bravo,22,M,PUCP,Arquitectura,5,1589,794,San Isidro,-12.088216,-77.043495,True,False,31
S1419,Jimena Gómez,22,F,UCS,Arquitectura,3,1109,554,San Isidro,-12.106193,-77.029869,True,False,27
S1420,Lucero Paredes,21,F,UNMSM,Arte,5,879,440,La Molina,-12.073195,-76.921479,False,True,31
S1421,Jessica Reyes,21,F,UAP,Diseño,5,1527,764,Los Olivos,-11.965702,-77.073909,True,True,56
S1422,Sheltty Chávez,25,F,UNMSM,Administración,4,1554,777,San Isidro,-12.086446,-77.033423,False,False,27
S1423,Noelia Ibarra,22,F,UAP,Arquitectura,1,1552,776,Magdalena,-12.09274,-77.073617,True,False,37
S1424,Víctor Montoya,25,M,UNMSM,Informática,4,1056,528,La Molina,-12.068889,-76.919583,True,False,35
S1425,Patricia Palomino,22,F,UPC,Psicología,2,1196,598,San Isidro,-12.098881,-77.04234,True,True,36
S1426,Renato Salazar,18,M,USIL,Informática,3,879,440,San Miguel,-12.061898,-77.08546,True,True,27
S1427,Elena Torres,24,F,UAP,Ingeniería,3,803,402,Magdalena,-12.098301,-77.061217,True,False,38
S1428,Camila Suárez,20,F,PUCP,Ingeniería,4,1029,514,La Molina,-12.064558,-76.916974,False,False,52
S1429,Rafael Aguilar,18,M,UNI,Informática,4,1599,800,San Miguel,-12.054586,-77.08287,True,True,53
S1430,Juan Pérez,18,M,UPC,Arquitectura,1,1129,564,Comas,-11.992801,-77.076449,True,True,31
S1431,Marisol Delgado,24,F,UTP,Diseño,5,1273,636,Miraflores,-12.116106,-77.01984,True,True,32
S1432,Andrea Ibarra,21,F,UAP,Ingeniería,5,908,454,Miraflores,-12.112402,-77.019995,True,True,23
S1433,Vanessa Huamán,23,F,UNMSM,Administración,1,1109,554,Comas,-11.990117,-77.078418,False,True,50
S1434,Tania Ruiz,18,F,PUCP,Medicina,3,978,489,Surco,-12.153485,-76.981296,True,True,45
S1435,Julio Morales,22,M,PUCP,Arquitectura,1,1172,586,Miraflores,-12.122448,-77.035818,False,False,27
S1436,Gustavo Montoya,20,M,UPC,Psicología,1,1513,756,Miraflores,-12.12251,-77.035314,False,True,25
S1437,Sergio Reyes,21,M,UL,Derecho,4,1090,545,Los Olivos,-11.976892,-77.068473,False,True,56
S1438,Elsa Delgado,20,F,USIL,Administración,2,804,402,Miraflores,-12.116116,-77.036879,True,False,42
S1439,Alejandro Salazar,21,M,UNI,Economía,1,1414,707,La Molina,-12.059137,-76.921979,False,True,41
S1440,Miguel Montoya,20,M,UNI,Administración,3,1042,521,Comas,-11.990372,-77.079098,True,True,29
S1441,Martín Campos,19,M,UTP,Psicología,2,945,472,San Isidro,-12.10142,-77.035169,True,False,35
S1442,Ricardo Díaz,25,M,UCS,Economía,5,1440,720,Miraflores,-12.119232,-77.029631,False,True,52
S1443,Melissa Torres,18,F,UTP,Psicología,1,1243,622,Magdalena,-12.089817,-77.073693,False,True,47
S1444,Diego Fernández,24,M,UTP,Derecho,5,1269,634,San Miguel,-12.063196,-77.07791,True,False,30
S1445,Enrique Peña,19,M,UTP,Diseño,2,1521,760,San Isidro,-12.095513,-77.043499,True,True,53
S1446,Carlos Fernández,23,M,USIL,Medicina,4,1337,668,Los Olivos,-11.973801,-77.077999,False,False,23
S1447,Carmen Reyes,19,F,UNI,Medicina,1,1039,520,Surco,-12.157678,-76.982515,True,True,48
S1448,Noelia Flores,20,F,UAP,Economía,3,1096,548,Surco,-12.153625,-76.982654,True,True,26
S1449,Vanessa Suárez,19,F,UL,Economía,3,1031,516,Surco,-12.147887,-76.980885,False,False,32
S1450,María Valdez,19,F,UCS,Informática,5,1250,625,La Molina,-12.074147,-76.917353,False,False,60
S1451,Adriana Torres,18,F,UNMSM,Diseño,2,1525,762,Surco,-12.145483,-76.986681,False,True,52
S1452,Miranda Campos,18,F,UCS,Arte,1,846,423,Surco,-12.142201,-76.989618,True,False,40
S1453,Luis Ibarra,20,M,UPC,Ingeniería,1,1043,522,San Miguel,-12.053758,-77.093979,True,False,57
S1454,Isabel Ramírez,25,F,UNI,Psicología,5,1265,632,Magdalena,-12.086334,-77.060566,False,False,34
S1455,Adrián Pérez,19,M,UTP,Administración,2,1434,717,Los Olivos,-11.975542,-77.069346,False,True,26
S1456,Jorge Molina,23,M,UCS,Derecho,5,910,455,Los Olivos,-11.967945,-77.062514,False,False,26
S1457,Melissa Ramos,25,F,PUCP,Informática,4,942,471,Magdalena,-12.094473,-77.066972,False,True,26
S1458,Ana Torres,25,F,UTP,Medicina,2,1576,788,San Miguel,-12.053915,-77.087492,False,True,29
S1459,Andrés Delgado,24,M,UL,Psicología,1,1389,694,Miraflores,-12.130195,-77.018287,True,True,54
S1460,Martín Torres,25,M,UL,Derecho,2,1327,664,Magdalena,-12.098467,-77.071717,False,False,42
S1461,Flor Díaz,18,F,UAP,Arte,1,1275,638,San Isidro,-12.08888,-77.042547,False,True,33
S1462,Daniela Molina,25,F,USIL,Informática,5,1025,512,Comas,-11.999481,-77.065596,False,False,30
S1463,Carla Pérez,23,F,UCS,Ingeniería,3,1069,534,Surco,-12.144687,-76.984958,True,True,41
S1464,Bruno Salazar,18,M,UL,Administración,4,1121,560,La Molina,-12.06492,-76.93545,False,True,42
S1465,Rodrigo Espinoza,20,M,UNI,Arquitectura,2,1219,610,Los Olivos,-11.970978,-77.077912,False,True,38
S1466,Natalia Molina,21,F,UNMSM,Administración,1,1528,764,San Isidro,-12.095781,-77.035394,False,False,56
S1467,Gustavo Lozano,18,M,PUCP,Derecho,2,1299,650,Magdalena,-12.093084,-77.065791,True,False,38
S1468,Antonio Molina,18,M,UCS,Ciencias,4,1251,626,Surco,-12.155954,-76.99039,True,True,39
S1469,Diana Zamora,25,F,UCS,Ingeniería,4,1311,656,La Molina,-12.065175,-76.934677,True,False,53
S1470,Juliana Herrera,23,F,UL,Informática,5,1463,732,Comas,-12.006047,-77.060764,False,False,34
S1471,Araceli Herrera,19,F,USIL,Ciencias,1,1260,630,San Miguel,-12.048472,-77.081947,True,False,52
S1472,Rosa Quispe,20,F,UNI,Administración,4,1150,575,Miraflores,-12.111925,-77.027267,False,True,60
S1473,Tatiana Reyes,21,F,UPC,Psicología,2,1058,529,Los Olivos,-11.979287,-77.066198,True,True,40
S1474,Sebastián Espinoza,18,M,UTP,Informática,1,904,452,Surco,-12.141341,-76.984307,True,False,27
S1475,Mónica Montoya,23,F,UTP,Administración,3,1170,585,Los Olivos,-11.965116,-77.067083,True,True,53
S1476,Luz Quispe,25,F,USIL,Arquitectura,3,888,444,Magdalena,-12.089069,-77.077891,True,False,27
S1477,Rafael Alvarado,21,M,UTP,Arte,3,1321,660,La Molina,-12.062058,-76.92255,True,False,24
S1478,Juan Espinoza,23,M,UL,Medicina,4,1244,622,San Miguel,-12.055832,-77.083585,False,False,22
S1479,Natalia Cabrera,19,F,UAP,Administración,2,1089,544,San Isidro,-12.103696,-77.034693,True,False,43
